zpid,Address,zipcode,city,state,latitude,longitude,price,bathrooms,bedrooms,livingArea,homeType,homeStatus,is_bankOwned,isUnmappable,isPreforeclosureAuction,isNonOwnerOccupied,isPremierBuilder,isZillowOwned,currency,country,taxAssessedvalue,lotAreaValue,lotAreaUnit
37428367,6304 Florence Ct,20735,Clinton,MD,38.75317,-76.89619,475000.0,3,3,950.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,346100.0,10000.0,sqft
493998,5743 5th St NE,20011,Washington,DC,38.95995,-77.00114,550000.0,2,2,1264.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,551480.0,2346.0,sqft
2054607768,4970 Just St NE #4972,20019,Washington,DC,38.89142,-76.93794,359900.0,2,2,1366.0,SINGLE_FAMILY,FOR_SALE,True,False,False,True,False,False,USD,USA,,2790.0,sqft
37539870,1208 Drum Ave,20743,Capitol Heights,MD,38.87444,-76.9283,285000.0,1,2,725.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,171900.0,4000.0,sqft
37552665,8503 Oliver St,20784,Hyattsville,MD,38.96578,-76.87032,515000.0,2,3,1971.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,299800.0,6370.0,sqft
2054783887,4005 Se #E,20019,Washington,DC,38.88263,-76.94616,459000.0,2,3,1702.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,,2550.0,sqft
514802,128 56th St SE,20019,Washington,DC,38.88682,-76.92085,500000.0,3,3,1634.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,316280.0,2750.0,sqft
37399049,1822 Campbell Dr,20746,Suitland,MD,38.86418,-76.92628,425000.0,2,4,1802.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,284700.0,0.3753443526170799,acres
529574,604 Galveston Pl SE,20032,Washington,DC,38.82465,-76.99901,470000.0,3,3,1506.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,244630.0,2160.0,sqft
37533974,1113 Hybrid Ave,20743,Capitol Heights,MD,38.87472,-76.92511,310000.0,2,4,1040.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,295700.0,0.38468778696051426,acres
516984,1572 41st St SE,20020,Washington,DC,38.86667,-76.94355,465000.0,2,4,1504.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,302320.0,2304.0,sqft
37386466,6325 Gateway Blvd,20747,District Heights,MD,38.85515,-76.89697,379900.0,3,4,1479.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,266700.0,6750.0,sqft
37409831,12811 Woodmore Rd,20721,Bowie,MD,38.9262,-76.78242,515000.0,2,4,1596.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,312800.0,0.45899908172635445,acres
37488732,1919 Vermont Ave,20785,Landover,MD,38.91709,-76.89042,430000.0,3,3,2360.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,315200.0,5000.0,sqft
525727,2329 Pomeroy Rd SE,20020,Washington,DC,38.85749,-76.98531,410000.0,2,2,1098.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,232990.0,1408.0,sqft
37385868,1527 Ruston Ave,20743,Capitol Heights,MD,38.86795,-76.92031,320000.0,2,3,1440.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,215900.0,6000.0,sqft
516002,4636 A St SE,20019,Washington,DC,38.88893,-76.93478,429000.0,3,3,1108.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,285200.0,4941.0,sqft
37386380,5916 John Adams Dr,20748,Temple Hills,MD,38.80043,-76.92004,434900.0,3,5,1296.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,296000.0,0.2633608815426997,acres
37503815,12903 7th St,20720,Bowie,MD,39.00962,-76.78367,475000.0,2,3,1920.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,436100.0,5000.0,sqft
37548872,8902 Bold St,20774,Upper Marlboro,MD,38.93574,-76.85424,419999.0,2,4,936.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,239600.0,7332.0,sqft
37548537,6601 Rycroft Ave,20784,Hyattsville,MD,38.96767,-76.88644,459900.0,3,4,984.0,SINGLE_FAMILY,FOR_SALE,True,False,False,True,False,False,USD,USA,321100.0,7465.0,sqft
37507087,4918 Ashford Dr,20772,Upper Marlboro,MD,38.82102,-76.81509,460000.0,3,5,1144.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,364200.0,10000.0,sqft
37414139,12815 Whiteholm Dr,20774,Upper Marlboro,MD,38.89806,-76.78286,459900.0,3,5,1352.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,405300.0,8881.0,sqft
37385527,2704 Ritchie Rd,20747,District Heights,MD,38.85176,-76.87048,344999.0,2,4,1080.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,276900.0,6400.0,sqft
37531780,6410 K St,20743,Capitol Heights,MD,38.9026,-76.90751,515000.0,3,4,2806.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,397000.0,9375.0,sqft
529582,611 Forrester St SE,20032,Washington,DC,38.82484,-76.99863,454900.0,3,3,1588.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,242280.0,1760.0,sqft
37559560,9607 47th Pl,20740,College Park,MD,39.01181,-76.92719,549988.0,3,6,1312.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,501400.0,6250.0,sqft
37537457,702 Mentor Ave,20743,Capitol Heights,MD,38.880363,-76.91759,370000.0,3,5,2000.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,315700.0,4000.0,sqft
37398726,6512 Elmhurst St,20747,District Heights,MD,38.85874,-76.8942,390000.0,2,6,1287.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,273200.0,6450.0,sqft
528650,138 Mississippi Ave SE,20032,Washington,DC,38.83422,-77.004524,448000.0,2,3,1642.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,303100.0,4000.0,sqft
37354878,4009 74th Ave,20784,Hyattsville,MD,38.94168,-76.88587,439999.0,3,5,1170.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,250100.0,7554.0,sqft
529497,791 Barnaby St SE,20032,Washington,DC,38.82879,-76.99489,475000.0,3,3,1599.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,459600.0,2475.0,sqft
37386825,7504 Martha St,20747,District Heights,MD,38.84948,-76.8777,438800.0,2,3,1461.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,310500.0,9675.0,sqft
37397626,3415 Aberdeen St,20746,Suitland,MD,38.84569,-76.9474,424900.0,3,5,2129.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,229100.0,8100.0,sqft
511641,4709 Clay St NE,20019,Washington,DC,38.89333,-76.93413,545000.0,2,4,1717.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,309490.0,2344.0,sqft
515500,5105 Ayers Pl SE,20019,Washington,DC,38.88814,-76.9274,480000.0,2,3,1920.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,333740.0,4000.0,sqft
515022,69 55th St SE,20019,Washington,DC,38.88794,-76.92265,495000.0,2,3,1909.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,330820.0,2863.0,sqft
512596,926 52nd St NE,20019,Washington,DC,38.90325,-76.92539,419999.0,2,2,1215.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,333390.0,,
513810,210 Division Ave NE,20019,Washington,DC,38.8924,-76.92805,425000.0,3,3,1930.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,374450.0,3760.0,sqft
514614,6114 Banks Pl NE,20019,Washington,DC,38.89216,-76.91317,449500.0,2,2,1120.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,317140.0,1222.0,sqft
37555491,8904 Bold St,20774,Upper Marlboro,MD,38.93578,-76.854,424950.0,2,4,936.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,239700.0,7749.0,sqft
529016,850 Yuma St SE,20032,Washington,DC,38.83223,-76.9929,469500.0,2,3,1443.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,268240.0,3252.0,sqft
511289,515 45th St NE,20019,Washington,DC,38.89577,-76.93749,435000.0,2,2,1216.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,253940.0,2944.0,sqft
68071830,3222 4th St SE,20032,Washington,DC,38.84213,-77.0003,435000.0,3,5,1208.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,394340.0,4892.0,sqft
37398731,3309 Springdale Ave,20747,District Heights,MD,38.844,-76.87523,370000.0,1,3,1632.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,253100.0,9583.0,sqft
2056258436,"The Cypress Model Plan, District Towns at St. Elizabeths East",20032,Washington,DC,38.845356,-76.9936,549990.0,4,4,1210.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,True,False,USD,USA,,,
511288,513 45th St NE,20019,Washington,DC,38.89573,-76.93749,435000.0,2,2,1216.0,SINGLE_FAMILY,FOR_SALE,,False,False,True,False,False,USD,USA,253040.0,2857.0,sqft
